rule_id,provider,service,category,rule_type,complexity,severity,controls_unlocked,frameworks_unlocked,framework_sample,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,title,description,frameworks,compliance_ids,source_file
gcp.dataproc.cluster.automatic_upgrades_enabled,gcp,dataproc,cluster,config,L1_API_BOOLEAN,MEDIUM,26,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Baseline Configuration,Baseline Configuration,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;canada_pbmm_moderate_CCCS_CP_9;canada_pbmm_moderate_CCCS_SI_2;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;...(+21 more),gcp_rule_config/dataproc/gcp.dataproc.cluster.automatic_upgrades_enabled.yaml
oci.database.autonomous_database.automatic_upgrades_enabled,oracle,database,autonomous_database,config,L1_API_BOOLEAN,MEDIUM,26,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Ensure OCI Autonomous Database has automatic upgrades enabled,Ensure OCI Autonomous Database has automatic upgrades enabled,CIS_OCI;PCI_DSS;NIST_800_171,CIS_OCI/6.3;PCI_DSS/6.3.3;NIST_800_171/3.14.1,oracle_rule_config/database/oci.database.autonomous_database.automatic_upgrades_enabled.yaml
azure.sentinel.data_connector.is_configured,azure,sentinel,data_connector,config,L2_API_CONFIG,MEDIUM,26,3,CIS_OCI;FedRAMP_Moderate;NIST_800_53,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,azure_rule_config/sentinel/azure.sentinel.data_connector.is_configured.yaml
ibm.iam.role.least_privilege_enforced,ibm,iam,role,config,L2_API_CONFIG,MEDIUM,26,7,CANADA_PBMM;CIS_AWS;CIS_AZURE;CIS_OCI;FedRAMP_Moderate,config,,,,,,CCCS AC-6: Least Privilege,CCCS AC-6: Least Privilege,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_AC_6;fedramp_moderate_AC_6,ibm_rule_config/iam/ibm.iam.role.least_privilege_enforced.yaml
azure.backup.recovery_vault.configured,azure,backup,recovery_vault,config,L2_API_CONFIG,MEDIUM,25,3,CANADA_PBMM;CIS_AWS;NIST_800_53,config,,,,,,(refined),(refined),CIS_AZURE,CIS_AZURE/6.1,azure_rule_config/backup/azure.backup.recovery_vault.configured.yaml
alicloud.oss.bucket.encryption_enabled,alicloud,oss,bucket,config,L1_API_BOOLEAN,HIGH,24,10,CANADA_PBMM;CISA_CE;GDPR;HIPAA;ISO27001_2022,config,,,,,,Data Encryption,Data Encryption,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Data_2;rbi_bank_3.3;rbi_nbfc_2.9,alicloud_rule_config/oss/alicloud.oss.bucket.encryption_enabled.yaml
alicloud.ram.password.policy_compliance_enabled,alicloud,ram,password,config,L1_API_BOOLEAN,MEDIUM,23,10,CISA_CE;CIS_ALICLOUD;CIS_OCI;GDPR;HIPAA,config,,,,,,Access Control,Access Control,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Surroundings_3;rbi_bank_3.2;rbi_nbfc_2.5;rbi_nbfc_7.2,alicloud_rule_config/ram/alicloud.ram.password.policy_compliance_enabled.yaml
alicloud.ram.root.hardware_mfa_enabled,alicloud,ram,root,config,L1_API_BOOLEAN,HIGH,23,7,GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53,config,,,,,,164_308_a_3_ii_a: 164.308(a)(3)(ii)(A) Authorization and/or supervision,164_308_a_3_ii_a: 164.308(a)(3)(ii)(A) Authorization and/or supervision,CISA_CE;GDPR;HIPAA;NIST_800_171;NIST_800_53,cisa_ce_v1_Booting_Up_2;gdpr_article_25;hipaa_164_308_a_3_ii_a;hipaa_164_312_d;nist_800_171_r2_3_1_1;...(+12 more),alicloud_rule_config/ram/alicloud.ram.root.hardware_mfa_enabled.yaml
gcp.iam.account.password_policy_minimum_length_configured,gcp,iam,account,config,L2_API_CONFIG,MEDIUM,22,3,CANADA_PBMM;CIS_OCI;PCI_DSS,config,,,,,,Check Google Cloud IAM password policy enforces a minimum password length.,Check Google Cloud IAM password policy enforces a minimum password length.; Ensure project-level password policy enforces a minimum password length.;,CANADA_PBMM,CANADA_PBMM/AC-2(2);CANADA_PBMM/AC-2(3),gcp_rule_config/iam/gcp.iam.account.password_policy_minimum_length_configured.yaml
alicloud.kms.key.automatic_rotation_enabled,alicloud,kms,key,config,L1_API_BOOLEAN,HIGH,19,8,CANADA_PBMM;CIS_GCP;CIS_IBM;CIS_K8S;GDPR,config,,,,,,Check that Alibaba Cloud KMS customer master keys have automatic rotation policy enabled.,Check that Alibaba Cloud KMS customer master keys have automatic rotation policy enabled.; (refined); Check that KMS keys have automatic rotation enab,CANADA_PBMM,CANADA_PBMM/SC-12(1);CANADA_PBMM/SC-12(2);CANADA_PBMM/SC-12(3),alicloud_rule_config/kms/alicloud.kms.key.automatic_rotation_enabled.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted,ibm,vsi,securitygroup,config,L3_API_LIST_CROSS,MEDIUM,18,4,HIPAA;ISO27001_2022;NIST_800_171;SOC2,config,,,,,,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted.yaml
ibm.iam.rotate.access_key_90_days_configured,ibm,iam,rotate,config,L2_API_CONFIG,MEDIUM,17,5,CIS_OCI;GDPR;HIPAA;ISO27001_2022;NIST_800_53,config,,,,,,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,GDPR;HIPAA;ISO27001_2022;NIST_800_53,gdpr_article_25;hipaa_164_308_a_3_ii_c;hipaa_164_308_a_4_ii_c;hipaa_164_308_a_5_ii_d;iso27001_2022_A.5.15;...(+11 more),ibm_rule_config/iam/ibm.iam.rotate.access_key_90_days_configured.yaml
ibm.cloud_databases.instance.no_public_access_enforced,ibm,cloud_databases,instance,config,L2_API_CONFIG,HIGH,16,7,CIS_AZURE;CIS_GCP;CIS_OCI;HIPAA;ISO27001_2022,config,,,,,,164_308_a_3_i: 164.308(a)(3)(i) Workforce security,164_308_a_3_i: 164.308(a)(3)(i) Workforce security,HIPAA;ISO27001_2022;NIST_800_171;RBI_BANK,hipaa_164_308_a_3_i;hipaa_164_312_a_1;iso27001_2022_A.12.6;iso27001_2022_A.13.1;iso27001_2022_A.8.1;...(+9 more),ibm_rule_config/cloud_databases/ibm.cloud_databases.instance.no_public_access_enforced.yaml
ibm.cloud_databases.instance.storage_encrypted,ibm,cloud_databases,instance,config,L1_API_BOOLEAN,MEDIUM,15,5,CANADA_PBMM;FedRAMP_Moderate;NIST_800_171;NIST_800_53;PCI_DSS,config,,,,,,CCCS CP-9: System Backup,CCCS CP-9: System Backup,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_CP_9;fedramp_moderate_CP_9;fedramp_moderate_CP_9_1;fedramp_moderate_CP_9_2;fedramp_moderate_CP_9_3;...(+12 more),ibm_rule_config/cloud_databases/ibm.cloud_databases.instance.storage_encrypted.yaml
ibm.vpc.networkacl.allow_ingress_any_port_restricted,ibm,vpc,networkacl,config,L3_API_LIST_CROSS,MEDIUM,15,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Baseline Configuration,Baseline Configuration,CANADA_PBMM;FedRAMP_Moderate;HIPAA;ISO27001_2022;NIST_800_53;SOC2,canada_pbmm_moderate_CCCS_CM_2;canada_pbmm_moderate_CCCS_CM_7;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;fedramp_moderate_CM_2_3;...(+10 more),ibm_rule_config/vpc/ibm.vpc.networkacl.allow_ingress_any_port_restricted.yaml
alicloud.ram.policy.external_entities_configured,alicloud,ram,policy,config,L4_POLICY_PARSE,MEDIUM,15,5,CANADA_PBMM;CIS_GCP;CIS_IBM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check RAM policy statements for external Alibaba Cloud accounts or entities.,Check RAM policy statements for external Alibaba Cloud accounts or entities.; Check RAM policies for principals from external Alibaba Cloud accounts.,CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2),alicloud_rule_config/ram/alicloud.ram.policy.external_entities_configured.yaml
ibm.iam.cloud.asset_inventory_enabled,ibm,iam,cloud,config,L1_API_BOOLEAN,MEDIUM,14,2,ISO27001_2022;SOC2,config,,,,,,Assessment And Decision On Information Security Events,Assessment And Decision On Information Security Events,ISO27001_2022;SOC2,iso27001_2022_A.5.1;iso27001_2022_A.5.19;iso27001_2022_A.5.21;iso27001_2022_A.5.25;iso27001_2022_A.5.28;...(+10 more),ibm_rule_config/iam/ibm.iam.cloud.asset_inventory_enabled.yaml
ibm.vpc.instance.trusted_profile_attachment_configured,ibm,vpc,instance,config,L2_API_CONFIG,MEDIUM,14,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,"PARTIAL: ibm.vpc.instance.trusted_profile_attachment ||| verifies instance uses a trusted profile for secure, automated management, but does not confi","PARTIAL: ibm.vpc.instance.trusted_profile_attachment ||| verifies instance uses a trusted profile for secure, automated management, but does not confi",CANADA_PBMM,CANADA_PBMM/SI-3(7),ibm_rule_config/vpc/ibm.vpc.instance.trusted_profile_attachment_configured.yaml
azure.keyvault.key.key_type_configured,azure,keyvault,key,config,L2_API_CONFIG,MEDIUM,13,5,CANADA_PBMM;CIS_GCP;CIS_IBM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check that Key Vault keys are customer-managed (not Microsoft-managed).,Check that Key Vault keys are customer-managed (not Microsoft-managed).,CANADA_PBMM,CANADA_PBMM/SC-12(2),azure_rule_config/keyvault/azure.keyvault.key.key_type_configured.yaml
k8s.rbac.rolebinding.external_subjects_configured,k8s,rbac,rolebinding,config,L2_API_CONFIG,MEDIUM,13,4,CANADA_PBMM;CIS_GCP;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.,Check RoleBindings/ClusterRoleBindings for unauthorized external subjects.; Check RoleBindings/ClusterRoleBindings for subjects from unauthorized exte,CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2);CANADA_PBMM/SA-9(2);CANADA_PBMM/SA-9(4);CANADA_PBMM/SA-9(5),k8s_rule_config/rbac/k8s.rbac.rolebinding.external_subjects_configured.yaml
ibm.iam.authorization_policy.external_principals_configured,ibm,iam,authorization_policy,config,L4_POLICY_PARSE,MEDIUM,13,4,CANADA_PBMM;CIS_OCI;FedRAMP_Moderate;NIST_800_53,config,,,,,,(refined),(refined),CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2),ibm_rule_config/iam/ibm.iam.authorization_policy.external_principals_configured.yaml
alicloud.ram.user.mfa_enabled,alicloud,ram,user,config,L1_API_BOOLEAN,HIGH,12,6,CANADA_PBMM;CISA_CE;CIS_OCI;FedRAMP_Moderate;RBI_BANK,config,,,,,,Access Control,Access Control,CANADA_PBMM;CISA_CE;FedRAMP_Moderate;RBI_BANK;RBI_NBFC,canada_pbmm_moderate_CCCS_IA_2;cisa_ce_v1_Booting_Up_2;cisa_ce_v1_Your_Surroundings_1;cisa_ce_v1_Your_Systems_2;fedramp_moderate_IA_2;...(+3 more),alicloud_rule_config/ram/alicloud.ram.user.mfa_enabled.yaml
ibm.watson.studio.notebook_instance_encryption_enabled,ibm,watson,studio,config,L1_API_BOOLEAN,HIGH,12,4,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53;PCI_DSS,config,,,,,,Ensure IBM Watson Studio notebook instances have encryption enabled,Ensure IBM Watson Studio notebook instances have encryption enabled,SOC2;PCI_DSS;NIST_800_171,soc2_cc_6_7;pci_dss_v4_3.5.1;NIST_800_171/3.13.10,ibm_rule_config/watson/ibm.watson.studio.notebook_instance_encryption_enabled.yaml
azure.authorization.role_assignment.external_tenants_configured,azure,authorization,role_assignment,config,L2_API_CONFIG,MEDIUM,12,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check role assignments for principals from unauthorized external Azure AD tenants.,Check role assignments for principals from unauthorized external Azure AD tenants.,CANADA_PBMM,CANADA_PBMM/SA-9(2),azure_rule_config/authorization/azure.authorization.role_assignment.external_tenants_configured.yaml
aws.vpc.security_group.ingress_restricted,aws,vpc,security_group,config,L3_API_LIST_CROSS,MEDIUM,12,3,CANADA_PBMM;CIS_AZURE;CIS_OCI,config,,,,,,Check that security groups restrict inbound traffic to authorized sources.,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),aws_rule_config/vpc/aws.vpc.security_group.ingress_restricted.yaml
oci.core.security_list.deny_all_ingress_restricted,oracle,core,security_list,config,L3_API_LIST_CROSS,MEDIUM,12,4,CANADA_PBMM;CIS_AZURE;NIST_800_171;PCI_DSS,config,,,,,,Check that a security list denies all inbound traffic by default.,Check that a security list denies all inbound traffic by default.; Check that a security list has a stateful ingress rule denying all traffic.,CANADA_PBMM,CANADA_PBMM/SC-7(4);CANADA_PBMM/SC-7(5),oracle_rule_config/core/oci.core.security_list.deny_all_ingress_restricted.yaml
gcp.iam.policy_binding.external_principals_configured,gcp,iam,policy_binding,config,L4_POLICY_PARSE,MEDIUM,12,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check IAM policy bindings for unauthorized external principals.,Check IAM policy bindings for unauthorized external principals.,CANADA_PBMM,CANADA_PBMM/SA-9(4),gcp_rule_config/iam/gcp.iam.policy_binding.external_principals_configured.yaml
aws.kms.key.key_manager_configured,aws,kms,key,config,L2_API_CONFIG,HIGH,11,7,CANADA_PBMM;CIS_ALICLOUD;CIS_GCP;CIS_IBM;CIS_K8S,config,,,,,,(refined),(refined); Check that KMS customer-managed keys have a defined key manager (IAM user/role) for key usage authorization.; Check that KMS customer-manag,CANADA_PBMM;NIST_800_171,CANADA_PBMM/SC-12(1);CANADA_PBMM/SC-12(2);CANADA_PBMM/SC-12(3);NIST_800_171/3.13.10,aws_rule_config/kms/aws.kms.key.key_manager_configured.yaml
ibm.vpc.instance.older_than_specific_days_configured,ibm,vpc,instance,config,L2_API_CONFIG,MEDIUM,11,4,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53;PCI_DSS,config,,,,,,Baseline Configuration,Baseline Configuration,CANADA_PBMM;FedRAMP_Moderate;HIPAA;ISO27001_2022;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;fedramp_moderate_CM_2_3;fedramp_moderate_CM_2_7;...(+5 more);hipaa_164_308_a_1_ii_b;iso27001_2022_A.8.x,ibm_rule_config/vpc/ibm.vpc.instance.older_than_specific_days_configured.yaml
k8s.network.network_policy.ingress_restricted,k8s,network,network_policy,config,L3_API_LIST_CROSS,MEDIUM,11,4,CANADA_PBMM;CIS_ALICLOUD;CIS_AWS;CIS_OCI,config,,,,,,Check that NetworkPolicy resources restrict inbound pod traffic.,Check that NetworkPolicy resources restrict inbound pod traffic.; Check that NetworkPolicy resources restrict ingress from external sources to only au,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),k8s_rule_config/network/k8s.network.network_policy.ingress_restricted.yaml
alicloud.kms.key.expiration_set,alicloud,kms,key,config,L2_API_CONFIG,HIGH,10,4,CANADA_PBMM;CIS_K8S;FedRAMP_Moderate;NIST_800_53,config,,,,,,CCCS SC-12: Cryptographic Key Establishment and Management,CCCS SC-12: Cryptographic Key Establishment and Management,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_SC_12;fedramp_moderate_SC_12,alicloud_rule_config/kms/alicloud.kms.key.expiration_set.yaml
gcp.compute.instance.older_than_specific_days_configured,gcp,compute,instance,config,L2_API_CONFIG,MEDIUM,10,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Baseline Configuration,Baseline Configuration,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;fedramp_moderate_CM_2_3;fedramp_moderate_CM_2_7;...(+5 more),gcp_rule_config/compute/gcp.compute.instance.older_than_specific_days_configured.yaml
alicloud.vpc.security_group.ingress_restricted,alicloud,vpc,security_group,config,L3_API_LIST_CROSS,MEDIUM,10,3,CANADA_PBMM;CIS_AZURE;CIS_OCI,config,,,,,,Check that security groups restrict inbound traffic to authorized sources.,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),alicloud_rule_config/vpc/alicloud.vpc.security_group.ingress_restricted.yaml
gcp.compute.firewall.ingress_restricted,gcp,compute,firewall,config,L3_API_LIST_CROSS,MEDIUM,10,4,CANADA_PBMM;CIS_AZURE;CIS_OCI;NIST_800_171,config,,,,,,Check that VPC firewall rules restrict ingress traffic to authorized sources.,Check that VPC firewall rules restrict ingress traffic to authorized sources.; Check that VPC firewall rules restrict inbound traffic to authorized so,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),gcp_rule_config/compute/gcp.compute.firewall.ingress_restricted.yaml
ibm.config.recorder.all_regions_enabled,ibm,config,recorder,config,L1_API_BOOLEAN,MEDIUM,9,4,GDPR;HIPAA;ISO27001_2022;SOC2,config,,,,,,164_308_a_1_ii_a: 164.308(a)(1)(ii)(A) Risk analysis,164_308_a_1_ii_a: 164.308(a)(1)(ii)(A) Risk analysis,GDPR;HIPAA;ISO27001_2022;SOC2,gdpr_article_25;gdpr_article_30;hipaa_164_308_a_1_ii_a;iso27001_2022_A.12.4;iso27001_2022_A.5.16;...(+5 more),ibm_rule_config/config/ibm.config.recorder.all_regions_enabled.yaml
oci.oke.endpoints.not_publicly_accessible_enforced,oracle,oke,endpoints,config,L3_API_LIST_CROSS,HIGH,9,1,PCI_DSS,config,,,,,,(continued) If a system component contains primary functions that need different,(continued) If a system component contains primary functions that need different,PCI_DSS,pci_dss_v4_1.3.3;pci_dss_v4_2.2.1;pci_dss_v4_2.2.2;pci_dss_v4_2.2.3;pci_dss_v4_2.2.6;...(+5 more),oracle_rule_config/oke/oci.oke.endpoints.not_publicly_accessible_enforced.yaml
oci.identity.policy.statements_external_entities_configured,oracle,identity,policy,config,L4_POLICY_PARSE,MEDIUM,9,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,config,,,,,,Check IAM policy statements for external OCI entities or compartments.,Check IAM policy statements for external OCI entities or compartments.,CANADA_PBMM,CANADA_PBMM/AC-20(1),oracle_rule_config/identity/oci.identity.policy.statements_external_entities_configured.yaml
azure.compute.virtual_machine.image_baseline_enabled,azure,compute,virtual_machine,config,L1_API_BOOLEAN,MEDIUM,8,1,CANADA_PBMM,config,,,,,,Check that VMs are deployed from an approved baseline image.,Check that VMs are deployed from an approved baseline image.,CANADA_PBMM,CANADA_PBMM/CM-2(3),azure_rule_config/compute/azure.compute.virtual_machine.image_baseline_enabled.yaml
alicloud.ecs.instance.baseline_image_configured,alicloud,ecs,instance,config,L2_API_CONFIG,MEDIUM,8,1,CANADA_PBMM,config,,,,,,Check that ECS instances are created from an approved baseline image.,Check that ECS instances are created from an approved baseline image.; (refined),CANADA_PBMM,CANADA_PBMM/CM-2(1),alicloud_rule_config/ecs/alicloud.ecs.instance.baseline_image_configured.yaml
azure.iam.role.least_privilege_enforced,azure,iam,role,config,L2_API_CONFIG,MEDIUM,8,5,CANADA_PBMM;CIS_ALICLOUD;CIS_AWS;CIS_OCI;FedRAMP_Moderate,config,,,,,,(refined),(refined),CIS_AZURE,CIS_AZURE/4.1.1,azure_rule_config/iam/azure.iam.role.least_privilege_enforced.yaml
azure.securitycenter.assessments.periodic_configured,azure,securitycenter,assessments,config,L2_API_CONFIG,MEDIUM,8,2,NIST_800_171;NIST_800_53,config,,,,,,Check that Azure Security Center is configured to run continuous assessments and provide secure scores.,Check that Azure Security Center is configured to run continuous assessments and provide secure scores.,NIST_800_171,NIST_800_171/3.12.1,azure_rule_config/securitycenter/azure.securitycenter.assessments.periodic_configured.yaml
ibm.watson.studio.notebook_instance_without_direct_internet_access_configured,ibm,watson,studio,config,L2_API_CONFIG,MEDIUM,8,1,PCI_DSS,config,,,,,,Ensure IBM Watson Studio notebook instances do not have direct internet access,Ensure IBM Watson Studio notebook instances do not have direct internet access,SOC2;PCI_DSS;NIST_800_171,soc2_cc_6_6;pci_dss_v4_1.3.2;NIST_800_171/3.13.5,ibm_rule_config/watson/ibm.watson.studio.notebook_instance_without_direct_internet_access_configured.yaml
ibm.vpc.security_group.ingress_restricted,ibm,vpc,security_group,config,L3_API_LIST_CROSS,MEDIUM,8,3,CANADA_PBMM;CIS_AZURE;CIS_OCI,config,,,,,,Check that security groups restrict inbound traffic to authorized sources.,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),ibm_rule_config/vpc/ibm.vpc.security_group.ingress_restricted.yaml
aws.iam.policy.action_configured,aws,iam,policy,config,L4_POLICY_PARSE,MEDIUM,8,5,CANADA_PBMM;CIS_ALICLOUD;CIS_AZURE;CIS_GCP;CIS_OCI,config,,,,,,Check IAM policies for unauthorized maintenance tool actions,Check IAM policies for unauthorized maintenance tool actions; (refined),CANADA_PBMM,CANADA_PBMM/MA-3(3),aws_rule_config/iam/aws.iam.policy.action_configured.yaml
alicloud.oss.bucket.kms_encryption_enabled,alicloud,oss,bucket,config,L1_API_BOOLEAN,HIGH,7,3,CIS_OCI;ISO27001_2022;PCI_DSS,config,,,,,,Data Masking,Data Masking,ISO27001_2022;PCI_DSS,iso27001_2022_A.8.11;iso27001_2022_A.8.24;pci_dss_v4_3.4.1;pci_dss_v4_3.4.2;pci_dss_v4_8.2.1;...(+3 more),alicloud_rule_config/oss/alicloud.oss.bucket.kms_encryption_enabled.yaml
ibm.monitoring.log.metric_filter_authentication_failures_configured,ibm,monitoring,log,config,L2_API_CONFIG,MEDIUM,7,3,GDPR;HIPAA;ISO27001_2022,config,,,,,,164_308_a_5_ii_c: 164.308(a)(5)(ii)(C) Log-in monitoring,164_308_a_5_ii_c: 164.308(a)(5)(ii)(C) Log-in monitoring,GDPR;HIPAA;ISO27001_2022,gdpr_article_25;hipaa_164_308_a_5_ii_c;hipaa_164_308_a_6_i;hipaa_164_308_a_6_ii;iso27001_2022_A.12.4;...(+2 more),ibm_rule_config/monitoring/ibm.monitoring.log.metric_filter_authentication_failures_configured.yaml
ibm.network.flow.log_more_than_90_days_configured,ibm,network,flow,config,L2_API_CONFIG,MEDIUM,7,2,ISO27001_2022;SOC2,config,,,,,,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",ISO27001_2022;SOC2,iso27001_2022_A.8.15;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_7_2;...(+3 more),ibm_rule_config/network/ibm.network.flow.log_more_than_90_days_configured.yaml
ibm.vpc.networkacl.allow_ingress_tcp_port_22_restricted,ibm,vpc,networkacl,config,L3_API_LIST_CROSS,MEDIUM,7,1,PCI_DSS,config,,,,,,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,ISO27001_2022;PCI_DSS;SOC2,pci_dss_v4_1.2.1;pci_dss_v4_1.2.3;pci_dss_v4_1.2.5;pci_dss_v4_1.2.6;pci_dss_v4_1.2.7;...(+3 more),ibm_rule_config/vpc/ibm.vpc.networkacl.allow_ingress_tcp_port_22_restricted.yaml
