yaml_rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,ai_match_rule_id,ai_confidence,ai_reasoning,csv_service,csv_category,csv_provider_service,aws_mapped_compliance_functions,aws_mapped_compliance_ids,top_candidate_pool,review_decision
aws.elb.loadbalancer.listener_loadbalancer_secure_listener_protocols_configured,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_listener_loadbalancer_secure_listener_protocols_configured,aws.elb.ssl_listeners:aws.elb.load_balancer.secure_listener_protocols,high,"Both rules check for secure listener protocols on ELB load balancers, with identical technical intent.",elb,,"boto3.client(""elb"")",aws.elb.ssl_listeners,"canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040,canada_pbmm_moderate_multi_cloud_CCCS_CM-6_0046,canada_pbmm_moderate_multi_cloud_CCCS_CM-9_0049,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059,canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136,canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144,cis_aws_aws_2.1.1_0035,cis_aws_aws_2.2.1_0040,cis_aws_aws_6.1.1_0174,cisa_ce_v1_multi_cloud_Your_Data-2_0018,fedramp_moderate_multi_cloud_CA-9_0099,fedramp_moderate_multi_cloud_CM-6_0116,fedramp_moderate_multi_cloud_CM-6_1_0117,fedramp_moderate_multi_cloud_CM-6_2_0118,fedramp_moderate_multi_cloud_CM-9_0128,fedramp_moderate_multi_cloud_CP-9_0160,fedramp_moderate_multi_cloud_CP-9_1_0161,fedramp_moderate_multi_cloud_CP-9_2_0162,fedramp_moderate_multi_cloud_CP-9_3_0163,fedramp_moderate_multi_cloud_CP-9_5_0164,fedramp_moderate_multi_cloud_CP-9_8_0165,fedramp_moderate_multi_cloud_SC-13_0348,fedramp_moderate_multi_cloud_SC-28_0357,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001,gdpr_multi_cloud_Article_32_Security_of_processing_0003,hipaa_multi_cloud_164_308_a_1_ii_b_0002,hipaa_multi_cloud_164_308_a_4_ii_a_0009,hipaa_multi_cloud_164_312_a_2_iv_0025,hipaa_multi_cloud_164_312_c_1_0027,hipaa_multi_cloud_164_312_c_2_0028,hipaa_multi_cloud_164_312_e_1_0030,hipaa_multi_cloud_164_312_e_2_i_0031,hipaa_multi_cloud_164_312_e_2_ii_0032,iso27001_2022_multi_cloud_A.10.1_0001,iso27001_2022_multi_cloud_A.12.4_0002,iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,iso27001_2022_multi_cloud_A.8.24_0080,nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005,nist_800_171_r2_multi_cloud_3_13_15_3.13.15_Protect_the_authenticity_of_commu_0006,nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007,nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004,nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011,nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013,nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022,nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036,nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042,nist_800_53_rev5_multi_cloud_AC-17_2_0143,nist_800_53_rev5_multi_cloud_AC-24_1_0187,nist_800_53_rev5_multi_cloud_AC-4_10_0058,nist_800_53_rev5_multi_cloud_AC-4_11_0059,nist_800_53_rev5_multi_cloud_AC-4_12_0060,nist_800_53_rev5_multi_cloud_AC-4_13_0061,nist_800_53_rev5_multi_cloud_AC-4_14_0062,nist_800_53_rev5_multi_cloud_AC-4_15_0063,nist_800_53_rev5_multi_cloud_AC-4_16_0064,nist_800_53_rev5_multi_cloud_AC-4_17_0065,nist_800_53_rev5_multi_cloud_AC-4_18_0066,nist_800_53_rev5_multi_cloud_AC-4_19_0067,nist_800_53_rev5_multi_cloud_AC-4_1_0057,nist_800_53_rev5_multi_cloud_AC-4_20_0069,nist_800_53_rev5_multi_cloud_AC-4_22_0071,nist_800_53_rev5_multi_cloud_AC-4_23_0072,nist_800_53_rev5_multi_cloud_AC-4_24_0073,nist_800_53_rev5_multi_cloud_AC-4_25_0074,nist_800_53_rev5_multi_cloud_AC-4_27_0076,nist_800_53_rev5_multi_cloud_AC-4_29_0078,nist_800_53_rev5_multi_cloud_AC-4_2_0068,nist_800_53_rev5_multi_cloud_AC-4_30_0080,nist_800_53_rev5_multi_cloud_AC-4_31_0081,nist_800_53_rev5_multi_cloud_AC-4_32_0082,nist_800_53_rev5_multi_cloud_AC-4_3_0079,nist_800_53_rev5_multi_cloud_AC-4_4_0083,nist_800_53_rev5_multi_cloud_AC-4_5_0084,nist_800_53_rev5_multi_cloud_AC-4_6_0085,nist_800_53_rev5_multi_cloud_AC-4_7_0086,nist_800_53_rev5_multi_cloud_AC-4_8_0087,nist_800_53_rev5_multi_cloud_AC-4_9_0088,nist_800_53_rev5_multi_cloud_AU-9_3_0261,nist_800_53_rev5_multi_cloud_CA-9-b_0350,nist_800_53_rev5_multi_cloud_CM-6-a_0397,nist_800_53_rev5_multi_cloud_CM-9-b_0428,nist_800_53_rev5_multi_cloud_CP-9-d_0512,nist_800_53_rev5_multi_cloud_CP-9_8_0508,nist_800_53_rev5_multi_cloud_PM-11-b_0867,nist_800_53_rev5_multi_cloud_PM-17-b_0876,nist_800_53_rev5_multi_cloud_SC-13-a_1248,nist_800_53_rev5_multi_cloud_SC-16_1_1256,nist_800_53_rev5_multi_cloud_SC-23_1_1269,nist_800_53_rev5_multi_cloud_SC-23_1_1270,nist_800_53_rev5_multi_cloud_SC-23_2_1271,nist_800_53_rev5_multi_cloud_SC-23_4_1274,nist_800_53_rev5_multi_cloud_SC-23_5_1275,nist_800_53_rev5_multi_cloud_SC-28_1_1280,nist_800_53_rev5_multi_cloud_SC-7_5_1219,nist_800_53_rev5_multi_cloud_SC-8_1_1227,nist_800_53_rev5_multi_cloud_SC-8_2_1228,nist_800_53_rev5_multi_cloud_SC-8_3_1229,nist_800_53_rev5_multi_cloud_SC-8_4_1230,nist_800_53_rev5_multi_cloud_SC-8_5_1231,nist_800_53_rev5_multi_cloud_SI-19_4_1445,pci_dss_v4_multi_cloud_2.3.1_0027,pci_dss_v4_multi_cloud_2.3.2_0028,pci_dss_v4_multi_cloud_3.4.1_0039,pci_dss_v4_multi_cloud_3.4.2_0040,pci_dss_v4_multi_cloud_4.1.1_0058,pci_dss_v4_multi_cloud_4.1.2_0059,pci_dss_v4_multi_cloud_4.1.4_0060,pci_dss_v4_multi_cloud_4.2.1.1_0062,pci_dss_v4_multi_cloud_8.2.1_0101,pci_dss_v4_multi_cloud_8.2.6_0104,pci_dss_v4_multi_cloud_8.2.7_0105,pci_dss_v4_multi_cloud_8.2.8_0106,rbi_bank_multi_cloud_3.3_0016,rbi_bank_multi_cloud_8.1_0024,rbi_nbfc_multi_cloud_2.9_0013,soc2_multi_cloud_a1_2_0025;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_SC-13_0348;nist_800_53_rev5_multi_cloud_AC-17_2_0143;nist_800_53_rev5_multi_cloud_AC-24_1_0187;nist_800_53_rev5_multi_cloud_AC-4_10_0058;nist_800_53_rev5_multi_cloud_AC-4_11_0059;nist_800_53_rev5_multi_cloud_AC-4_12_0060;nist_800_53_rev5_multi_cloud_AC-4_13_0061;nist_800_53_rev5_multi_cloud_AC-4_14_0062;nist_800_53_rev5_multi_cloud_AC-4_15_0063;nist_800_53_rev5_multi_cloud_AC-4_16_0064;nist_800_53_rev5_multi_cloud_AC-4_17_0065;nist_800_53_rev5_multi_cloud_AC-4_18_0066;nist_800_53_rev5_multi_cloud_AC-4_19_0067;nist_800_53_rev5_multi_cloud_AC-4_1_0057;nist_800_53_rev5_multi_cloud_AC-4_20_0069;nist_800_53_rev5_multi_cloud_AC-4_22_0071;nist_800_53_rev5_multi_cloud_AC-4_23_0072;nist_800_53_rev5_multi_cloud_AC-4_24_0073;nist_800_53_rev5_multi_cloud_AC-4_25_0074;nist_800_53_rev5_multi_cloud_AC-4_27_0076;nist_800_53_rev5_multi_cloud_AC-4_29_0078;nist_800_53_rev5_multi_cloud_AC-4_2_0068;nist_800_53_rev5_multi_cloud_AC-4_30_0080;nist_800_53_rev5_multi_cloud_AC-4_31_0081;nist_800_53_rev5_multi_cloud_AC-4_32_0082;nist_800_53_rev5_multi_cloud_AC-4_3_0079;nist_800_53_rev5_multi_cloud_AC-4_4_0083;nist_800_53_rev5_multi_cloud_AC-4_5_0084;nist_800_53_rev5_multi_cloud_AC-4_6_0085;nist_800_53_rev5_multi_cloud_AC-4_7_0086;nist_800_53_rev5_multi_cloud_AC-4_8_0087;nist_800_53_rev5_multi_cloud_AC-4_9_0088;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-23_1_1269;nist_800_53_rev5_multi_cloud_SC-23_1_1270;nist_800_53_rev5_multi_cloud_SC-23_2_1271;nist_800_53_rev5_multi_cloud_SC-23_4_1274;nist_800_53_rev5_multi_cloud_SC-23_5_1275;nist_800_53_rev5_multi_cloud_SC-7_5_1219;nist_800_53_rev5_multi_cloud_SC-8_1_1227;nist_800_53_rev5_multi_cloud_SC-8_2_1228;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SC-8_5_1231",aws.elb.ssl_listeners:aws.elb.load_balancer.secure_listener_protocols(0.333); aws.elbv2.listener.cipher_policy_secure(0.333); elb.ssl.listeners(0.2); aws.elbv2.listener.tls_min_1_2(0.125); aws.elb.load_balancer.listener_tls_min_1_2(0.1),
aws.elb.loadbalancer.valid_certificate_enabled,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_valid_certificate_enabled,aws.elb.load_balancer.valid_certificate_attached,high,"Both rules check for valid SSL/TLS certificates on ELB load balancers, covering the same technical control on the same resource type.",elb,network,"boto3.client(""elb"")",,,aws.elb.load_balancer.valid_certificate_attached(0.286); aws.elbv2.load_balancer.valid_certificate_attached(0.286); elb.logging.enabled(0.2); aws.elb.load_balancer.access_logs_enabled(0.125); aws.elbv2.load_balancer.access_logs_enabled(0.125),
aws.elb.loadbalancer.waf_attached_if_supported,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_waf_attached_if_supported,aws.elb.load_balancer.waf_attached_where_supported,high,"Both rules check that WAF is attached to ELB load balancers where supported, covering the same technical control on the same resource.",elb,network,"boto3.client(""elb"")",,,aws.elb.load_balancer.waf_attached_where_supported(0.375); aws.elbv2.load_balancer.waf_attached_where_supported(0.375); aws.elb.internet_facing:aws.elb.load_balancer.waf_attached_where_supported(0.273); aws.elbv2.waf_acl_attached:aws.elbv2.load_balancer.waf_attached_where_supported(0.273); aws.elb.is_in_multiple_az:aws.elb.load_balancer.waf_attached_where_supported(0.231),
aws.elbv2.group.security_check_health_check_enabled,elbv2,group,configuration_and_change_management,medium,elbv2.group.configuration,security.configuration.elbv2_group_security_check_health_check_enabled,aws.elbv2.group.health_check_enabled:aws.elbv2.target_group.health_checks_tls_where_supported,high,"The candidate rule explicitly includes 'health_check_enabled' in its ID, directly matching the YAML rule's focus on health check configuration for ELBv2 groups.",elbv2,,"boto3.client(""elbv2"")",aws.elbv2.group.health_check_enabled,"rbi_nbfc_multi_cloud_3.2_0018,soc2_multi_cloud_a1_1_0024;soc2_multi_cloud_a1_1_0024",aws.elbv2.target_group.health_checks_tls_where_supported(0.333); aws.elbv2.group.health_check_enabled:aws.elbv2.target_group.health_checks_tls_where_supported(0.273); elbv2.logging.enabled(0.167); aws.elbv2.load_balancer.access_logs_enabled(0.111); aws.elbv2.target_group.targets_in_private_subnets(0.111),
aws.elbv2.insecure_ssl_ciphers.insecure_ssl_ciphers_configured,elbv2,insecure_ssl_ciphers,data_protection_and_privacy,high,elbv2.insecure_ssl_ciphers.encryption,data_protection.encryption_transit.elbv2_insecure_ssl_ciphers_insecure_ssl_ciphers_configured,aws.elbv2.listener.cipher_policy_secure,high,Both rules specifically check for secure SSL/TLS cipher configurations on ELBv2 listeners to prevent insecure ciphers.,elbv2,network,"boto3.client(""elbv2"")",,,aws.elbv2.insecure_ssl_ciphers:aws.elbv2.listener.tls_min_1_2(0.2); aws.elbv2.listener.cipher_policy_secure(0.167); aws.elb.insecure_ssl_ciphers:aws.elb.load_balancer.listener_tls_min_1_2(0.167); aws.elb.ssl_listeners:aws.elb.load_balancer.secure_listener_protocols(0.1); aws.elbv2.load_balancer.listener_tls_min_1_2(0.0),
aws.elbv2.loadbalancer.valid_certificate_enabled,elbv2,loadbalancer,configuration_and_change_management,medium,elbv2.loadbalancer.configuration,security.configuration.elbv2_loadbalancer_valid_certificate_enabled,aws.elbv2.load_balancer.valid_certificate_attached,high,Both rules check for valid certificates on ELBv2 load balancers with identical technical intent.,elbv2,network,"boto3.client(""elbv2"")",,,aws.elbv2.load_balancer.valid_certificate_attached(0.286); aws.elb.load_balancer.valid_certificate_attached(0.286); elbv2.logging.enabled(0.2); aws.elbv2.load_balancer.access_logs_enabled(0.125); aws.elb.load_balancer.access_logs_enabled(0.125),
aws.elbv2.loadbalancer.waf_attached_if_supported,elbv2,loadbalancer,configuration_and_change_management,medium,elbv2.loadbalancer.configuration,security.configuration.elbv2_loadbalancer_waf_attached_if_supported,aws.elbv2.load_balancer.waf_attached_where_supported,high,"Both rules check that WAF is attached to ELBv2 load balancers where supported, with identical technical control and resource scope.",elbv2,network,"boto3.client(""elbv2"")",,,aws.elbv2.load_balancer.waf_attached_where_supported(0.375); aws.elb.load_balancer.waf_attached_where_supported(0.375); aws.elbv2.waf_acl_attached:aws.elbv2.load_balancer.waf_attached_where_supported(0.273); aws.elb.internet_facing:aws.elb.load_balancer.waf_attached_where_supported(0.273); aws.elb.is_in_multiple_az:aws.elb.load_balancer.waf_attached_where_supported(0.231),
aws.elbv2.targetgroup.health_checks_tls_if_supported_configured,elbv2,targetgroup,data_protection_and_privacy,high,elbv2.targetgroup.encryption,data_protection.encryption_transit.elbv2_targetgroup_health_checks_tls_if_supported_configured,aws.elbv2.target_group.health_checks_tls_where_supported,high,"Both rules check that TLS is configured for ELBv2 target group health checks when supported, covering the same technical control on the same resource.",elbv2,network,"boto3.client(""elbv2"")",,,aws.elbv2.target_group.health_checks_tls_where_supported(0.444); aws.elbv2.group.health_check_enabled:aws.elbv2.target_group.health_checks_tls_where_supported(0.364); aws.elbv2.listener.tls_min_1_2(0.1); aws.elbv2.load_balancer.waf_attached_where_supported(0.091); aws.elb.load_balancer.waf_attached_where_supported(0.091),
aws.elbv2.wafaclattached.waf_acl_enabled,elbv2,wafaclattached,configuration_and_change_management,medium,elbv2.wafaclattached.configuration,security.configuration.elbv2_wafaclattached_waf_acl_enabled,aws.elbv2.load_balancer.waf_attached_where_supported,high,Both rules check that WAF ACLs are attached to ELBv2 load balancers where supported.,elbv2,network,"boto3.client(""elbv2"")",,,elbv2.logging.enabled(0.2); aws.elbv2.waf_acl_attached:aws.elbv2.load_balancer.waf_attached_where_supported(0.182); aws.elbv2.load_balancer.access_logs_enabled(0.125); aws.elb.load_balancer.access_logs_enabled(0.125); aws.elbv2.load_balancer.waf_attached_where_supported(0.111),
aws.eventbridge.eventbus.eventbridge_destinations_configured,eventbridge,eventbus,configuration_and_change_management,medium,eventbridge.eventbus.configuration,security.configuration.eventbridge_eventbus_eventbridge_destinations_configured,aws.eventbridge.event_bus.destinations_configured,high,Both rules check for configured destinations on EventBridge event buses with identical technical control intent.,eventbridge,incident,"boto3.client(""eventbridge"")",,,aws.eventbridge.rule.destinations_configured(0.25); aws.eventbridge.event_bus.destinations_configured(0.2); aws.eventbridge.global_endpoint_event_replication_enabled:aws.eventbridge.event_bus.change_audit_logging_enabled(0.077); aws.eventbridge.rule.kms_encryption_enabled(0.0); aws.eventbridge.rule.execution_roles_least_privilege(0.0),
aws.eventbridge.resource.global_endpoint_event_replication_enabled,eventbridge,resource,resilience_and_disaster_recovery,medium,eventbridge.resource.backup_recovery,resilience.backup_recovery.eventbridge_resource_global_endpoint_event_replication_enabled,aws.eventbridge.global_endpoint_event_replication_enabled:aws.eventbridge.event_bus.change_audit_logging_enabled,high,The candidate rule's prefix 'aws.eventbridge.global_endpoint_event_replication_enabled' directly matches the technical control for enabling event replication on global endpoints.,eventbridge,,"boto3.client(""eventbridge"")",aws.eventbridge.global_endpoint_event_replication_enabled,"canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053,canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142,cis_aws_aws_2.2.4_0043,fedramp_moderate_multi_cloud_CP-2_0135,fedramp_moderate_multi_cloud_CP-2_1_0136,fedramp_moderate_multi_cloud_CP-2_2_0137,fedramp_moderate_multi_cloud_CP-2_3_0138,fedramp_moderate_multi_cloud_CP-2_5_0139,fedramp_moderate_multi_cloud_CP-2_8_0140,fedramp_moderate_multi_cloud_SC-22_0354,hipaa_multi_cloud_164_308_a_1_ii_b_0002,hipaa_multi_cloud_164_308_a_7_i_0017,hipaa_multi_cloud_164_308_a_7_ii_a_0018,hipaa_multi_cloud_164_308_a_7_ii_b_0019,hipaa_multi_cloud_164_308_a_7_ii_c_0020,iso27001_2022_multi_cloud_A.8.14_0069,iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078,nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008,nist_800_53_rev5_multi_cloud_CP-10_1_0513,nist_800_53_rev5_multi_cloud_CP-10_3_0515,nist_800_53_rev5_multi_cloud_CP-10_4_0516,nist_800_53_rev5_multi_cloud_CP-10_5_0517,nist_800_53_rev5_multi_cloud_CP-10_6_0518,nist_800_53_rev5_multi_cloud_CP-2-a_0462,nist_800_53_rev5_multi_cloud_CP-2-d_0465,nist_800_53_rev5_multi_cloud_CP-2-e_0466,nist_800_53_rev5_multi_cloud_CP-2_5_0457,nist_800_53_rev5_multi_cloud_CP-2_6_0458,nist_800_53_rev5_multi_cloud_CP-6_2_0483,nist_800_53_rev5_multi_cloud_SC-22_1268,nist_800_53_rev5_multi_cloud_SC-36_1_1302,nist_800_53_rev5_multi_cloud_SC-36_2_1303,nist_800_53_rev5_multi_cloud_SC-36_6_1304,nist_800_53_rev5_multi_cloud_SC-5_2_1189,nist_800_53_rev5_multi_cloud_SC-6_1193,nist_800_53_rev5_multi_cloud_SI-13_5_1426,pci_dss_v4_multi_cloud_10.5.1_0157,pci_dss_v4_multi_cloud_2.2.1_0020,pci_dss_v4_multi_cloud_2.2.3_0022,pci_dss_v4_multi_cloud_2.2.6_0025,pci_dss_v4_multi_cloud_2.2.7_0026,pci_dss_v4_multi_cloud_3.1.1_0032,pci_dss_v4_multi_cloud_3.1.2_0033,rbi_bank_multi_cloud_6.2_0022,rbi_nbfc_multi_cloud_5.3_0027,soc2_multi_cloud_a1_2_0025;iso27001_2022_multi_cloud_A.8.14_0069",aws.eventbridge.global_endpoint_event_replication_enabled:aws.eventbridge.event_bus.change_audit_logging_enabled(0.455); aws.eventbridge.event_bus.endpoints_authenticated(0.286); aws.eventbridge.event_bus.change_audit_logging_enabled(0.222); aws.eventbridge.event_bus.destinations_configured(0.143); aws.eventbridge.rule.endpoints_authenticated(0.143),
aws.fsx.filesystem.snapshots_enabled,fsx,filesystem,resilience_and_disaster_recovery,medium,fsx.filesystem.backup_recovery,resilience.backup_recovery.fsx_filesystem_snapshots_enabled,aws.fsx.file_system.snapshots_enabled,high,Both rules check for snapshots being enabled on FSx file systems with identical technical control intent.,fsx,data_protection_storage,"boto3.client(""fsx"")",,,aws.fsx.file_system.snapshots_enabled(0.4); aws.fsx.backup_enabled:aws.fsx.file_system.snapshots_enabled(0.25); aws.fsx.windows_file_system_multi_az_enabled:aws.fsx.file_system.snapshots_enabled(0.2); aws.fsx.file_system_copy_tags_to_backups_enabled:aws.fsx.file_system.snapshots_enabled(0.182); aws.fsx.file_system_copy_tags_to_volumes_enabled:aws.fsx.file_system.snapshots_enabled(0.182),
aws.fsx.resource.backup_enabled,fsx,resource,resilience_and_disaster_recovery,medium,fsx.resource.backup_recovery,resilience.backup_recovery.fsx_resource_backup_enabled,aws.fsx.file_system.snapshots_enabled,high,"Both rules check for backup/snapshot functionality on FSx resources, covering the same technical control.",fsx,data_protection_storage,"boto3.client(""fsx"")",,,aws.fsx.backup_enabled:aws.fsx.file_system.snapshots_enabled(0.286); aws.fsx.file_system.snapshots_enabled(0.2); aws.fsx.file_system_copy_tags_to_backups_enabled:aws.fsx.file_system.snapshots_enabled(0.2); aws.fsx.file_system.encryption_at_rest_enabled(0.143); aws.fsx.windows_file_system_multi_az_enabled:aws.fsx.file_system.snapshots_enabled(0.1),
aws.glacier.policy.public_access_configured,glacier,policy,network_security_and_connectivity,high,glacier.policy.network,network_security.network_access.glacier_policy_public_access_configured,aws.glacier.vault.protected_from_public_override,medium,"Both rules address preventing public access to Glacier resources, but the candidate focuses on vault-level protection while the config rule targets policy-level configuration.",glacier,data_governance,"boto3.client(""glacier"")",,,aws.glacier.policy.public_access:aws.glacier.vault.key_policy_least_privilege(0.222); aws.glacier.vault.policies_defined(0.2); aws.glacier.vault.key_policy_least_privilege(0.143); aws.glacier.vault.protected_from_public_override(0.143); aws.glacier.vault.encryption_at_rest_enabled(0.0),
aws.globalaccelerator.accelerator.access_logs_enabled,globalaccelerator,accelerator,logging_monitoring_and_alerting,medium,globalaccelerator.accelerator.logging,logging_monitoring.logging.globalaccelerator_accelerator_access_logs_enabled,aws.global_accelerator.accelerator.access_logs_enabled,high,"Exact match on service, resource, and control for Global Accelerator access logs.",global_accelerator,network,"boto3.client(""global_accelerator"")",,,aws.global_accelerator.accelerator.access_logs_enabled(1.0); aws.s3.bucket.access_logging_enabled(0.6); aws.cloudfront.distribution.access_logging_enabled(0.6); aws.glue.table.access_logging_enabled(0.6); aws.apigatewayv2.api_access_logging_enabled(0.6),
aws.globalaccelerator.accelerator.listener_tls_min_1_2_configured,globalaccelerator,accelerator,data_protection_and_privacy,high,globalaccelerator.accelerator.encryption,data_protection.encryption_transit.globalaccelerator_accelerator_listener_tls_min_1_2_configured,aws.global_accelerator.accelerator.listener_tls_min_1_2,high,"Candidate rule has identical service, resource, and TLS minimum version requirement as the config rule.",global_accelerator,network,"boto3.client(""global_accelerator"")",,,aws.global_accelerator.accelerator.listener_tls_min_1_2(1.0); aws.elbv2.listener.tls_min_1_2(0.833); aws.elb.load_balancer.listener_tls_min_1_2(0.625); aws.elbv2.load_balancer.listener_tls_min_1_2(0.625); aws.redshift.cluster.tls_min_1_2_enforced(0.5),
aws.globalaccelerator.accelerator.valid_certificate_enabled,globalaccelerator,accelerator,configuration_and_change_management,medium,globalaccelerator.accelerator.configuration,security.configuration.globalaccelerator_accelerator_valid_certificate_enabled,aws.global_accelerator.accelerator.valid_certificate_attached,high,"Both rules check for a valid certificate on a Global Accelerator accelerator, with identical service and similar technical control wording.",global_accelerator,network,"boto3.client(""global_accelerator"")",,,aws.global_accelerator.accelerator.valid_certificate_attached(0.6); aws.apigateway.certificate.enabled(0.5); aws.global_accelerator.accelerator.access_logs_enabled(0.333); dynamodb.accelerator.cluster.encryption.enabled(0.333); aws.cloudfront.distribution.valid_trusted_certificate_attached(0.286),
aws.globalaccelerator.accelerator.waf_attached_if_supported,globalaccelerator,accelerator,configuration_and_change_management,medium,globalaccelerator.accelerator.configuration,security.configuration.globalaccelerator_accelerator_waf_attached_if_supported,aws.global_accelerator.accelerator.waf_attached_where_supported,high,"Both rules check for WAF attachment to Global Accelerator accelerators where supported, with identical service and similar rule naming.",global_accelerator,network,"boto3.client(""global_accelerator"")",,,aws.global_accelerator.accelerator.waf_attached_where_supported(0.667); aws.elb.load_balancer.waf_attached_where_supported(0.375); aws.elbv2.load_balancer.waf_attached_where_supported(0.375); aws.global_accelerator.accelerator.valid_certificate_attached(0.286); aws.api_gateway.rest_api.waf_attached(0.286),
aws.glue.datalineage.capture_enabled,glue,datalineage,configuration_and_change_management,medium,glue.datalineage.configuration,security.configuration.glue_datalineage_capture_enabled,aws.glue.data_lineage.capture_enabled,high,"Candidate rule ID is nearly identical and explicitly addresses data lineage capture, matching the technical control and resource scope.",glue,datalake,"boto3.client(""glue"")",,,aws.glue.data_lineage.capture_enabled(0.4); aws.glue.crawler.logs_enabled(0.2); aws.glue.trigger.logs_enabled(0.2); aws.glue.catalog.metadata_encryption_enabled(0.167); aws.glue.database.metadata_encryption_enabled(0.167),
aws.glue.schema.encryption_at_rest_enabled,glue,schema,data_protection_and_privacy,high,glue.schema.encryption,data_protection.encryption_rest.glue_schema_encryption_at_rest_enabled,aws.glue.schema.encrypted,high,Both rules specifically target encryption at rest for AWS Glue schemas with identical resource granularity.,glue,lineage,"boto3.client(""glue"")",,,aws.glue.table.s3_encrypted_at_rest(0.429); aws.glue.schema.encrypted(0.4); aws.glue.data_quality_ruleset.encrypted_at_rest(0.375); aws.glue.catalog.metadata_encryption_enabled(0.286); aws.glue.database.metadata_encryption_enabled(0.286),
