framework,control_id,title,csp_column,or_group_count,classification,classify_reason,current_cell,proposed_cell
CANADA_PBMM,CCCS AU-8,CCCS AU-8: Time Stamps,alicloud_checks,8,AND_REQUIRED,NIST family (CCCS AU),alicloud.api.gateway.restapi_logging_enabled;alicloud.actiontrail.multi.region_enabled;alicloud.actiontrail.s3.dataevents_read_enabled;alicloud.actiontrail.s3.dataevents_write_enabled;alicloud.actiontrail.cloudwatch.logging_enabled;alicloud.alb.logging.enabled;alicloud.analyticdb.cluster.audit_loggi,alicloud.api.gateway.restapi_logging_enabled+alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.alb.logging.enabled+alicloud.analyticdb.cluster.audit_loggi
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,aws_checks,6,AND_REQUIRED,NIST family (CCCS CM),aws.ec2.instance.managed_by_ssm_configured;aws.ec2.instance.older_than_specific_days_configured;aws.elbv2.deletion_protection.deletion_protection_configured;aws.ssm.managed.ssm_compliant_patching_configured;aws.ec2.networkacl.network_allow_ingress_any_port_configured;aws.redshift.cluster.automatic_u,aws.ec2.instance.managed_by_ssm_configured+aws.ec2.instance.older_than_specific_days_configured+aws.elbv2.deletion_protection.deletion_protection_configured+aws.ssm.managed.ssm_compliant_patching_configured+aws.ec2.networkacl.network_allow_ingress_any_port_configured+aws.redshift.cluster.automatic_u
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,azure_checks,7,AND_REQUIRED,NIST family (CCCS CM),azure.vm.instance.managed.by.ssm;azure.compute.instance.older_than_specific_days;azure.loadbalancer.deletion.protection;azure.automation.account.compliant_patching_enabled;azure.compute.vm.unrestricted_ingress;azure.compute.vm.unrestricted_network_ingress;azure.synapse.cluster.automatic_upgrades,azure.vm.instance.managed.by.ssm+azure.compute.instance.older_than_specific_days+azure.loadbalancer.deletion.protection+azure.automation.account.compliant_patching_enabled+azure.compute.vm.unrestricted_ingress+azure.compute.vm.unrestricted_network_ingress+azure.synapse.cluster.automatic_upgrades
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,gcp_checks,6,AND_REQUIRED,NIST family (CCCS CM),gcp.osconfig.patch_deployment.managed_compliant_patching;gcp.compute.firewall.nacl_no_allow_all_rules;gcp.osconfig.guest_policy.patch_compliance_configured;gcp.compute.instance.older_than_specific_days_configured;gcp.loadbalancing.deletion_protection_enabled;gcp.dataproc.cluster.automatic_upgrades_e,gcp.osconfig.patch_deployment.managed_compliant_patching+gcp.compute.firewall.nacl_no_allow_all_rules+gcp.osconfig.guest_policy.patch_compliance_configured+gcp.compute.instance.older_than_specific_days_configured+gcp.loadbalancing.deletion_protection_enabled+gcp.dataproc.cluster.automatic_upgrades_e
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,oracle_checks,6,AND_REQUIRED,NIST family (CCCS CM),oci.compute.instance.instance_managed_by_ssm;oci.compute.instance.instance_older_than_specific_days;oci.load_balancer.load_balancer.balancer_deletion_protection;oci.compute.management.managed_compliant_patching;oci.compute.instance.networkacl_allow_ingress_any_port;oci.database.autonomous_database.a,oci.compute.instance.instance_managed_by_ssm+oci.compute.instance.instance_older_than_specific_days+oci.load_balancer.load_balancer.balancer_deletion_protection+oci.compute.management.managed_compliant_patching+oci.compute.instance.networkacl_allow_ingress_any_port+oci.database.autonomous_database.a
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,ibm_checks,6,AND_REQUIRED,NIST family (CCCS CM),ibm.schematics.workspace.compliance_check_enabled;ibm.containers.cluster.latest_kubernetes_version;ibm.vpc.instance.compliance_managed_configured;ibm.vpc.instance.older_than_specific_days_configured;ibm.load.balancer.deletion_protection_enabled;ibm.vpc.networkacl.allow_ingress_any_port_restricted,ibm.schematics.workspace.compliance_check_enabled+ibm.containers.cluster.latest_kubernetes_version+ibm.vpc.instance.compliance_managed_configured+ibm.vpc.instance.older_than_specific_days_configured+ibm.load.balancer.deletion_protection_enabled+ibm.vpc.networkacl.allow_ingress_any_port_restricted
CANADA_PBMM,CCCS CM-2,CCCS CM-2: Baseline Configuration,alicloud_checks,6,AND_REQUIRED,NIST family (CCCS CM),alicloud.ecs.instance.managed_by_ssm;alicloud.ecs.instance.age_check_older_than_90_days;alicloud.alb.deletion.protection;alicloud.bss.managed.compliant_patching;alicloud.ecs.networkacl.ingress_any_port_blocked;alicloud.analyticdb.cluster.automatic_version_upgrades_enabled,alicloud.ecs.instance.managed_by_ssm+alicloud.ecs.instance.age_check_older_than_90_days+alicloud.alb.deletion.protection+alicloud.bss.managed.compliant_patching+alicloud.ecs.networkacl.ingress_any_port_blocked+alicloud.analyticdb.cluster.automatic_version_upgrades_enabled
CANADA_PBMM,CCCS CM-3,CCCS CM-3: Configuration Change Control,aws_checks,2,AND_REQUIRED,NIST family (CCCS CM),aws.elbv2.deletion_protection.deletion_protection_configured;aws.rds.instance.deletion_protection_configured,aws.elbv2.deletion_protection.deletion_protection_configured+aws.rds.instance.deletion_protection_configured
CANADA_PBMM,CCCS CM-3,CCCS CM-3: Configuration Change Control,azure_checks,2,AND_REQUIRED,NIST family (CCCS CM),azure.loadbalancer.deletion.protection;azure.sql.server.db_instance_deletion_protection_enabled,azure.loadbalancer.deletion.protection+azure.sql.server.db_instance_deletion_protection_enabled
CANADA_PBMM,CCCS CM-3,CCCS CM-3: Configuration Change Control,gcp_checks,2,AND_REQUIRED,NIST family (CCCS CM),gcp.sql.instance.instance_deletion_protection_enabled;gcp.loadbalancing.deletion_protection_enabled,gcp.sql.instance.instance_deletion_protection_enabled+gcp.loadbalancing.deletion_protection_enabled
CANADA_PBMM,CCCS CM-3,CCCS CM-3: Configuration Change Control,oracle_checks,3,AND_REQUIRED,NIST family (CCCS CM),oci.load_balancer.load_balancer.balancer_deletion_protection;oci.database.autonomous_database.instance_deletion_protection;oci.database.autonomous_database.instance_deletion_protection_enabled,oci.load_balancer.load_balancer.balancer_deletion_protection+oci.database.autonomous_database.instance_deletion_protection+oci.database.autonomous_database.instance_deletion_protection_enabled
CANADA_PBMM,CCCS CM-3,CCCS CM-3: Configuration Change Control,ibm_checks,2,AND_REQUIRED,NIST family (CCCS CM),ibm.db.activity.instance_deleted;ibm.load.balancer.deletion_protection_enabled,ibm.db.activity.instance_deleted+ibm.load.balancer.deletion_protection_enabled
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,aws_checks,12,AND_REQUIRED,NIST family (CCCS CM),aws.cloudtrail.multi.trail_cloudtrail_region_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled;aws.cloudtrail.cloudwatch.logging_enabled;aws.cloudtrail.kms.encryption_enabled;aws.cloudtrail.log.file_valida,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.cloudtrail.kms.encryption_enabled+aws.cloudtrail.log.file_valida
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,azure_checks,12,AND_REQUIRED,NIST family (CCCS CM),azure.monitor.log.multi_region_enabled;azure.storage.s3.dataevents.read.enabled;azure.storage.s3.dataevents.write.enabled;azure.monitor.resource.logging.enabled.check;azure.monitor.group.kms_encryption_enabled;azure.monitor.log.file_validation_enabled;azure.compute.disk.encryption_at_rest_enabled;az,azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.monitor.group.kms_encryption_enabled+azure.monitor.log.file_validation_enabled+azure.compute.disk.encryption_at_rest_enabled+az
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,gcp_checks,9,AND_REQUIRED,NIST family (CCCS CM),gcp.cloudkms.key_ring.kms_logging_enabled;gcp.compute.disk.volume_encryption_at_rest_enabled;gcp.compute.disk.disk_encryption_at_rest_enabled;gcp.compute.instance_group.instance_group_instance_profile_least_privilege;gcp.resourcemanager.organization.password_policy_min_length_14;gcp.osconfig.patch_d,gcp.cloudkms.key_ring.kms_logging_enabled+gcp.compute.disk.volume_encryption_at_rest_enabled+gcp.compute.disk.disk_encryption_at_rest_enabled+gcp.compute.instance_group.instance_group_instance_profile_least_privilege+gcp.resourcemanager.organization.password_policy_min_length_14+gcp.osconfig.patch_d
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,oracle_checks,12,AND_REQUIRED,NIST family (CCCS CM),oci.audit.configuration.multi_region_enabled;oci.audit.configuration.s3_dataevents_read_enabled;oci.audit.configuration.s3_dataevents_write_enabled;oci.audit.configuration.cloudwatch_logging_enabled;oci.audit.configuration.kms_encryption_enabled;oci.audit.configuration.log_file_validation_enabled;oc,oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.audit.configuration.kms_encryption_enabled+oci.audit.configuration.log_file_validation_enabled+oc
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,ibm_checks,11,AND_REQUIRED,NIST family (CCCS CM),ibm.logging.activity.activity_tracker_delete;ibm.vpc.volume.encryption_enabled;ibm.schematics.workspace.compliance_check_enabled;ibm.activity_tracker.multi_region_enabled;ibm.activity_tracker.cos_dataevents_read_enabled;ibm.activity_tracker.cos_dataevents_write_enabled;ibm.activity_tracker.kms_encry,ibm.logging.activity.activity_tracker_delete+ibm.vpc.volume.encryption_enabled+ibm.schematics.workspace.compliance_check_enabled+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled+ibm.activity_tracker.kms_encry
CANADA_PBMM,CCCS CM-6,CCCS CM-6: Configuration Settings,alicloud_checks,12,AND_REQUIRED,NIST family (CCCS CM),alicloud.actiontrail.multi.region_enabled;alicloud.actiontrail.s3.dataevents_read_enabled;alicloud.actiontrail.s3.dataevents_write_enabled;alicloud.actiontrail.cloudwatch.logging_enabled;alicloud.actiontrail.kms.encryption_enabled;alicloud.actiontrail.log_file_integrity_validation_enabled.configured,alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.actiontrail.kms.encryption_enabled+alicloud.actiontrail.log_file_integrity_validation_enabled.configured
CANADA_PBMM,CCCS CM-7,CCCS CM-7: Least Functionality,azure_checks,2,AND_REQUIRED,NIST family (CCCS CM),azure.compute.vm.unrestricted_ingress;azure.compute.vm.unrestricted_network_ingress,azure.compute.vm.unrestricted_ingress+azure.compute.vm.unrestricted_network_ingress
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,aws_checks,2,AND_REQUIRED,NIST family (CCCS CM),aws.ec2.instance.managed_by_ssm_configured;aws.ssm.managed.ssm_compliant_patching_configured,aws.ec2.instance.managed_by_ssm_configured+aws.ssm.managed.ssm_compliant_patching_configured
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,azure_checks,2,AND_REQUIRED,NIST family (CCCS CM),azure.vm.instance.managed.by.ssm;azure.automation.account.compliant_patching_enabled,azure.vm.instance.managed.by.ssm+azure.automation.account.compliant_patching_enabled
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,gcp_checks,2,AND_REQUIRED,NIST family (CCCS CM),gcp.osconfig.patch_deployment.managed_compliant_patching;gcp.osconfig.guest_policy.patch_compliance_configured,gcp.osconfig.patch_deployment.managed_compliant_patching+gcp.osconfig.guest_policy.patch_compliance_configured
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,oracle_checks,2,AND_REQUIRED,NIST family (CCCS CM),oci.compute.instance.instance_managed_by_ssm;oci.compute.management.managed_compliant_patching,oci.compute.instance.instance_managed_by_ssm+oci.compute.management.managed_compliant_patching
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,ibm_checks,2,AND_REQUIRED,NIST family (CCCS CM),ibm.schematics.workspace.compliance_check_enabled;ibm.vpc.instance.compliance_managed_configured,ibm.schematics.workspace.compliance_check_enabled+ibm.vpc.instance.compliance_managed_configured
CANADA_PBMM,CCCS CM-8,CCCS CM-8: System Component Inventory,alicloud_checks,2,AND_REQUIRED,NIST family (CCCS CM),alicloud.ecs.instance.managed_by_ssm;alicloud.bss.managed.compliant_patching,alicloud.ecs.instance.managed_by_ssm+alicloud.bss.managed.compliant_patching
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,aws_checks,10,AND_REQUIRED,NIST family (CCCS CM),aws.cloudtrail.multi.trail_cloudtrail_region_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled;aws.cloudtrail.cloudwatch.logging_enabled;aws.cloudtrail.kms.encryption_enabled;aws.cloudtrail.log.file_valida,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.cloudtrail.kms.encryption_enabled+aws.cloudtrail.log.file_valida
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,azure_checks,10,AND_REQUIRED,NIST family (CCCS CM),azure.monitor.log.multi_region_enabled;azure.storage.s3.dataevents.read.enabled;azure.storage.s3.dataevents.write.enabled;azure.monitor.resource.logging.enabled.check;azure.monitor.group.kms_encryption_enabled;azure.monitor.log.file_validation_enabled;azure.compute.disk.encryption_at_rest_enabled;az,azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.monitor.group.kms_encryption_enabled+azure.monitor.log.file_validation_enabled+azure.compute.disk.encryption_at_rest_enabled+az
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,gcp_checks,7,AND_REQUIRED,NIST family (CCCS CM),gcp.cloudkms.key_ring.kms_logging_enabled;gcp.compute.disk.volume_encryption_at_rest_enabled;gcp.compute.disk.disk_encryption_at_rest_enabled;gcp.resourcemanager.organization.password_policy_min_length_14;gcp.iam.group.rbac_group_attached_policies_not_admin_star;gcp.logging.sink.destination_and_filt,gcp.cloudkms.key_ring.kms_logging_enabled+gcp.compute.disk.volume_encryption_at_rest_enabled+gcp.compute.disk.disk_encryption_at_rest_enabled+gcp.resourcemanager.organization.password_policy_min_length_14+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.logging.sink.destination_and_filt
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,oracle_checks,10,AND_REQUIRED,NIST family (CCCS CM),oci.audit.configuration.multi_region_enabled;oci.audit.configuration.s3_dataevents_read_enabled;oci.audit.configuration.s3_dataevents_write_enabled;oci.audit.configuration.cloudwatch_logging_enabled;oci.audit.configuration.kms_encryption_enabled;oci.audit.configuration.log_file_validation_enabled;oc,oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.audit.configuration.kms_encryption_enabled+oci.audit.configuration.log_file_validation_enabled+oc
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,ibm_checks,9,AND_REQUIRED,NIST family (CCCS CM),ibm.logging.activity.activity_tracker_delete;ibm.vpc.volume.encryption_enabled;ibm.iam_access_groups.access_group.no_orphaned_group;ibm.activity_tracker.multi_region_enabled;ibm.activity_tracker.cos_dataevents_read_enabled;ibm.activity_tracker.cos_dataevents_write_enabled;ibm.activity_tracker.kms_en,ibm.logging.activity.activity_tracker_delete+ibm.vpc.volume.encryption_enabled+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled+ibm.activity_tracker.kms_en
CANADA_PBMM,CCCS CM-9,CCCS CM-9: Configuration Management Plan,alicloud_checks,10,AND_REQUIRED,NIST family (CCCS CM),alicloud.actiontrail.multi.region_enabled;alicloud.actiontrail.s3.dataevents_read_enabled;alicloud.actiontrail.s3.dataevents_write_enabled;alicloud.actiontrail.cloudwatch.logging_enabled;alicloud.actiontrail.kms.encryption_enabled;alicloud.actiontrail.log_file_integrity_validation_enabled.configured,alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.actiontrail.kms.encryption_enabled+alicloud.actiontrail.log_file_integrity_validation_enabled.configured
CANADA_PBMM,CCCS CP-2,CCCS CP-2: Contingency Plan,aws_checks,3,AND_REQUIRED,NIST family (CCCS CP),aws.elbv2.deletion_protection.deletion_protection_configured;aws.rds.instance.deletion_protection_configured;aws.rds.instance.multi_az_configured,aws.elbv2.deletion_protection.deletion_protection_configured+aws.rds.instance.deletion_protection_configured+aws.rds.instance.multi_az_configured
